cve_municipio,municipio,serie_sie,fecha,trimestre,remesas_musd
14012,Atenguillo,SE41866,2023-01-01,2023-Q1,2.38994
14013,Atotonilco el Alto,SE41867,2023-01-01,2023-Q1,19.188335
14014,Atoyac,SE41868,2023-01-01,2023-Q1,0.398795
14015,Autlán de Navarro,SE41869,2023-01-01,2023-Q1,18.451378
14016,Ayotlán,SE41870,2023-01-01,2023-Q1,12.204135
14017,Ayutla,SE41871,2023-01-01,2023-Q1,18.789456
14019,Bolaños,SE41872,2023-01-01,2023-Q1,0.567838
14020,Cabo Corrientes,SE41873,2023-01-01,2023-Q1,1.494477
14117,Cañadas de Obregón,SE41874,2023-01-01,2023-Q1,0.114811
14021,Casimiro Castillo,SE41875,2023-01-01,2023-Q1,11.68392
14030,Chapala,SE41876,2023-01-01,2023-Q1,12.300199
14031,Chimaltitán,SE41877,2023-01-01,2023-Q1,0.0
14032,Chiquilistlán,SE41878,2023-01-01,2023-Q1,1.492995
14022,Cihuatlán,SE41879,2023-01-01,2023-Q1,10.979472
14024,Cocula,SE41880,2023-01-01,2023-Q1,0.0
14025,Colotlán,SE41881,2023-01-01,2023-Q1,10.231454
14026,Concepción de Buenos Aires,SE41882,2023-01-01,2023-Q1,1.910633
14027,Cuautitlán de García Barragán,SE41883,2023-01-01,2023-Q1,1.020894
14028,Cuautla,SE41884,2023-01-01,2023-Q1,1.64807
14029,Cuquío,SE41885,2023-01-01,2023-Q1,8.378803
14033,Degollado,SE41886,2023-01-01,2023-Q1,24.118807
14034,Ejutla,SE41887,2023-01-01,2023-Q1,0.996632
14009,El Arenal,SE41888,2023-01-01,2023-Q1,1.926914
14037,El Grullo,SE41889,2023-01-01,2023-Q1,20.843629
14054,El Limón,SE41890,2023-01-01,2023-Q1,0.337158
14070,El Salto,SE41891,2023-01-01,2023-Q1,14.190718
14035,Encarnación de Díaz,SE41892,2023-01-01,2023-Q1,16.939232
14036,Etzatlán,SE41893,2023-01-01,2023-Q1,4.870148
14079,Gómez Farías,SE41894,2023-01-01,2023-Q1,3.960425
14038,Guachinango,SE41895,2023-01-01,2023-Q1,1.741108
14039,Guadalajara,SE41896,2023-01-01,2023-Q1,151.388692
14040,Hostotipaquillo,SE41897,2023-01-01,2023-Q1,0.02341
14041,Huejúcar,SE41898,2023-01-01,2023-Q1,3.778317
14042,Huejuquilla el Alto,SE41899,2023-01-01,2023-Q1,4.427464
14044,Ixtlahuacán de los Membrillos,SE41900,2023-01-01,2023-Q1,2.981843
14045,Ixtlahuacán del Río,SE41901,2023-01-01,2023-Q1,6.609213
14046,Jalostotitlán,SE41902,2023-01-01,2023-Q1,13.323495
14047,Jamay,SE41903,2023-01-01,2023-Q1,6.286172
14048,Jesús María,SE41904,2023-01-01,2023-Q1,6.053447
14049,Jilotlán de los Dolores,SE41905,2023-01-01,2023-Q1,0.970879
14050,Jocotepec,SE41906,2023-01-01,2023-Q1,13.7158
14051,Juanacatlán,SE41907,2023-01-01,2023-Q1,0.826029
14052,Juchitlán,SE41908,2023-01-01,2023-Q1,1.637854
14018,La Barca,SE41909,2023-01-01,2023-Q1,26.981078
14043,La Huerta,SE41910,2023-01-01,2023-Q1,8.869622
14057,La Manzanilla de la Paz,SE41911,2023-01-01,2023-Q1,1.763962
14053,Lagos de Moreno,SE41912,2023-01-01,2023-Q1,33.072461
14055,Magdalena,SE41913,2023-01-01,2023-Q1,9.39283
14058,Mascota,SE41914,2023-01-01,2023-Q1,7.370165
14059,Mazamitla,SE41915,2023-01-01,2023-Q1,4.06804
14060,Mexticacán,SE41916,2023-01-01,2023-Q1,1.414159
14061,Mezquitic,SE41917,2023-01-01,2023-Q1,1.67744
14062,Mixtlán,SE41918,2023-01-01,2023-Q1,2.579549
14063,Ocotlán,SE41919,2023-01-01,2023-Q1,18.068312
14064,Ojuelos de Jalisco,SE41920,2023-01-01,2023-Q1,33.172686
14065,Pihuamo,SE41921,2023-01-01,2023-Q1,2.822965
14066,Poncitlán,SE41922,2023-01-01,2023-Q1,12.276035
14067,Puerto Vallarta,SE41923,2023-01-01,2023-Q1,34.844301
14069,Quitupan,SE41924,2023-01-01,2023-Q1,1.853315
14071,San Cristóbal de la Barranca,SE41925,2023-01-01,2023-Q1,0.000576
14072,San Diego de Alejandría,SE41926,2023-01-01,2023-Q1,0.390115
14113,San Gabriel,SE41927,2023-01-01,2023-Q1,3.094016
14073,San Juan de los Lagos,SE41929,2023-01-01,2023-Q1,13.24932
14007,San Juanito de Escobedo,SE41930,2023-01-01,2023-Q1,0.393767
14074,San Julián,SE41931,2023-01-01,2023-Q1,12.982097
14075,San Marcos,SE41932,2023-01-01,2023-Q1,0.142652
14076,San Martín de Bolaños,SE41933,2023-01-01,2023-Q1,0.615631
14077,San Martín Hidalgo,SE41934,2023-01-01,2023-Q1,6.205653
14078,San Miguel el Alto,SE41935,2023-01-01,2023-Q1,15.642389
14080,San Sebastián del Oeste,SE41936,2023-01-01,2023-Q1,0.995342
14081,Santa María de los Ángeles,SE41937,2023-01-01,2023-Q1,0.0
14056,Santa María del Oro,SE41938,2023-01-01,2023-Q1,0.0
14082,Sayula,SE41939,2023-01-01,2023-Q1,7.748058
14083,Tala,SE41940,2023-01-01,2023-Q1,14.308744
14084,Talpa de Allende,SE41941,2023-01-01,2023-Q1,4.799475
14085,Tamazula de Gordiano,SE41942,2023-01-01,2023-Q1,16.077358
14086,Tapalpa,SE41943,2023-01-01,2023-Q1,4.005741
14087,Tecalitlán,SE41944,2023-01-01,2023-Q1,1.270595
14089,Techaluta de Montenegro,SE41945,2023-01-01,2023-Q1,0.055359
14088,Tecolotlán,SE41946,2023-01-01,2023-Q1,9.948804
14090,Tenamaxtlán,SE41947,2023-01-01,2023-Q1,6.862148
14091,Teocaltiche,SE41948,2023-01-01,2023-Q1,15.34885
14092,Teocuitatlán de Corona,SE41949,2023-01-01,2023-Q1,1.878635
14093,Tepatitlán de Morelos,SE41950,2023-01-01,2023-Q1,40.297073
14094,Tequila,SE41951,2023-01-01,2023-Q1,7.671149
14095,Teuchitlán,SE41952,2023-01-01,2023-Q1,0.624299
14096,Tizapán el Alto,SE41953,2023-01-01,2023-Q1,16.720616
14097,Tlajomulco de Zúñiga,SE41954,2023-01-01,2023-Q1,23.140339
14098,San Pedro Tlaquepaque,SE41955,2023-01-01,2023-Q1,38.494412
14099,Tolimán,SE41956,2023-01-01,2023-Q1,1.229117
14100,Tomatlán,SE41957,2023-01-01,2023-Q1,4.238694
14101,Tonalá,SE41958,2023-01-01,2023-Q1,35.790777
14102,Tonaya,SE41959,2023-01-01,2023-Q1,2.312216
14103,Tonila,SE41960,2023-01-01,2023-Q1,0.01216
14104,Totatiche,SE41961,2023-01-01,2023-Q1,0.262364
14105,Tototlán,SE41962,2023-01-01,2023-Q1,10.19287
14106,Tuxcacuesco,SE41963,2023-01-01,2023-Q1,0.363063
14107,Tuxcueca,SE41964,2023-01-01,2023-Q1,0.069704
14108,Tuxpan,SE41965,2023-01-01,2023-Q1,4.426052
14109,Unión de San Antonio,SE41966,2023-01-01,2023-Q1,2.32601
14110,Unión de Tula,SE41967,2023-01-01,2023-Q1,16.043176
14111,Valle de Guadalupe,SE41968,2023-01-01,2023-Q1,3.472569
14112,Valle de Juárez,SE41969,2023-01-01,2023-Q1,0.057527
14114,Villa Corona,SE41970,2023-01-01,2023-Q1,2.238048
14115,Villa Guerrero,SE41971,2023-01-01,2023-Q1,0.574999
14116,Villa Hidalgo,SE41972,2023-01-01,2023-Q1,14.35217
14068,Villa Purificación,SE41973,2023-01-01,2023-Q1,6.29595
14118,Yahualica de González Gallo,SE41974,2023-01-01,2023-Q1,5.930823
14119,Zacoalco de Torres,SE41975,2023-01-01,2023-Q1,17.297079
14120,Zapopan,SE41976,2023-01-01,2023-Q1,92.550621
14121,Zapotiltic,SE41977,2023-01-01,2023-Q1,7.048643
14122,Zapotitlán de Vadillo,SE41978,2023-01-01,2023-Q1,1.281249
14123,Zapotlán del Rey,SE41979,2023-01-01,2023-Q1,0.204912
14023,Zapotlán el Grande,SE41980,2023-01-01,2023-Q1,19.336486
14124,Zapotlanejo,SE41981,2023-01-01,2023-Q1,30.440558
14001,Acatic,SE41857,2023-04-01,2023-Q2,5.098083
14002,Acatlán de Juárez,SE41858,2023-04-01,2023-Q2,7.677974
14003,Ahualulco de Mercado,SE41859,2023-04-01,2023-Q2,10.831198
14004,Amacueca,SE41860,2023-04-01,2023-Q2,0.007704
14005,Amatitán,SE41861,2023-04-01,2023-Q2,4.239004
14006,Ameca,SE41862,2023-04-01,2023-Q2,32.879184
14008,Arandas,SE41863,2023-04-01,2023-Q2,26.084603
14010,Atemajac de Brizuela,SE41864,2023-04-01,2023-Q2,0.672001
14011,Atengo,SE41865,2023-04-01,2023-Q2,0.047373
14012,Atenguillo,SE41866,2023-04-01,2023-Q2,2.272593
14013,Atotonilco el Alto,SE41867,2023-04-01,2023-Q2,20.119041
14014,Atoyac,SE41868,2023-04-01,2023-Q2,0.380803
14015,Autlán de Navarro,SE41869,2023-04-01,2023-Q2,19.540944
14016,Ayotlán,SE41870,2023-04-01,2023-Q2,12.573491
14017,Ayutla,SE41871,2023-04-01,2023-Q2,3.05926
14019,Bolaños,SE41872,2023-04-01,2023-Q2,0.516686
14020,Cabo Corrientes,SE41873,2023-04-01,2023-Q2,1.507531
14117,Cañadas de Obregón,SE41874,2023-04-01,2023-Q2,0.163132
14021,Casimiro Castillo,SE41875,2023-04-01,2023-Q2,13.81375
14030,Chapala,SE41876,2023-04-01,2023-Q2,13.455994
14031,Chimaltitán,SE41877,2023-04-01,2023-Q2,0.0
14032,Chiquilistlán,SE41878,2023-04-01,2023-Q2,0.865908
14022,Cihuatlán,SE41879,2023-04-01,2023-Q2,11.975598
14024,Cocula,SE41880,2023-04-01,2023-Q2,16.838557
14025,Colotlán,SE41881,2023-04-01,2023-Q2,11.08771
14026,Concepción de Buenos Aires,SE41882,2023-04-01,2023-Q2,1.37735
14027,Cuautitlán de García Barragán,SE41883,2023-04-01,2023-Q2,0.599867
14028,Cuautla,SE41884,2023-04-01,2023-Q2,1.8295
14029,Cuquío,SE41885,2023-04-01,2023-Q2,9.628716
14033,Degollado,SE41886,2023-04-01,2023-Q2,27.224435
14034,Ejutla,SE41887,2023-04-01,2023-Q2,0.890426
14009,El Arenal,SE41888,2023-04-01,2023-Q2,2.703742
14037,El Grullo,SE41889,2023-04-01,2023-Q2,22.180931
14054,El Limón,SE41890,2023-04-01,2023-Q2,0.324259
14070,El Salto,SE41891,2023-04-01,2023-Q2,15.201321
14035,Encarnación de Díaz,SE41892,2023-04-01,2023-Q2,19.425366
14036,Etzatlán,SE41893,2023-04-01,2023-Q2,5.256369
14079,Gómez Farías,SE41894,2023-04-01,2023-Q2,4.391279
14038,Guachinango,SE41895,2023-04-01,2023-Q2,1.656625
14039,Guadalajara,SE41896,2023-04-01,2023-Q2,166.341936
14040,Hostotipaquillo,SE41897,2023-04-01,2023-Q2,0.001627
14041,Huejúcar,SE41898,2023-04-01,2023-Q2,4.095736
14042,Huejuquilla el Alto,SE41899,2023-04-01,2023-Q2,4.724857
14044,Ixtlahuacán de los Membrillos,SE41900,2023-04-01,2023-Q2,3.089126
14045,Ixtlahuacán del Río,SE41901,2023-04-01,2023-Q2,7.134015
14046,Jalostotitlán,SE41902,2023-04-01,2023-Q2,14.070324
14047,Jamay,SE41903,2023-04-01,2023-Q2,6.71079
14048,Jesús María,SE41904,2023-04-01,2023-Q2,7.533432
14049,Jilotlán de los Dolores,SE41905,2023-04-01,2023-Q2,1.00183
14050,Jocotepec,SE41906,2023-04-01,2023-Q2,14.665
14051,Juanacatlán,SE41907,2023-04-01,2023-Q2,0.929836
14052,Juchitlán,SE41908,2023-04-01,2023-Q2,1.828746
14018,La Barca,SE41909,2023-04-01,2023-Q2,30.175873
14043,La Huerta,SE41910,2023-04-01,2023-Q2,9.473651
14057,La Manzanilla de la Paz,SE41911,2023-04-01,2023-Q2,1.661411
14053,Lagos de Moreno,SE41912,2023-04-01,2023-Q2,35.246931
14055,Magdalena,SE41913,2023-04-01,2023-Q2,10.902976
14058,Mascota,SE41914,2023-04-01,2023-Q2,8.689353
14059,Mazamitla,SE41915,2023-04-01,2023-Q2,4.373924
14060,Mexticacán,SE41916,2023-04-01,2023-Q2,1.512686
14061,Mezquitic,SE41917,2023-04-01,2023-Q2,1.881368
14062,Mixtlán,SE41918,2023-04-01,2023-Q2,1.92644
14063,Ocotlán,SE41919,2023-04-01,2023-Q2,19.934947
14064,Ojuelos de Jalisco,SE41920,2023-04-01,2023-Q2,38.274899
14065,Pihuamo,SE41921,2023-04-01,2023-Q2,3.224154
14066,Poncitlán,SE41922,2023-04-01,2023-Q2,14.217806
14067,Puerto Vallarta,SE41923,2023-04-01,2023-Q2,37.371873
14069,Quitupan,SE41924,2023-04-01,2023-Q2,1.68215
14071,San Cristóbal de la Barranca,SE41925,2023-04-01,2023-Q2,0.020367
14072,San Diego de Alejandría,SE41926,2023-04-01,2023-Q2,0.643761
14113,San Gabriel,SE41927,2023-04-01,2023-Q2,3.358809
14073,San Juan de los Lagos,SE41929,2023-04-01,2023-Q2,13.98026
14007,San Juanito de Escobedo,SE41930,2023-04-01,2023-Q2,0.312083
14074,San Julián,SE41931,2023-04-01,2023-Q2,13.861232
14075,San Marcos,SE41932,2023-04-01,2023-Q2,0.100119
14076,San Martín de Bolaños,SE41933,2023-04-01,2023-Q2,0.537356
14077,San Martín Hidalgo,SE41934,2023-04-01,2023-Q2,7.17984
14078,San Miguel el Alto,SE41935,2023-04-01,2023-Q2,16.529935
14080,San Sebastián del Oeste,SE41936,2023-04-01,2023-Q2,0.507207
14081,Santa María de los Ángeles,SE41937,2023-04-01,2023-Q2,0.0
14056,Santa María del Oro,SE41938,2023-04-01,2023-Q2,0.002847
14082,Sayula,SE41939,2023-04-01,2023-Q2,8.275644
14083,Tala,SE41940,2023-04-01,2023-Q2,15.637192
14084,Talpa de Allende,SE41941,2023-04-01,2023-Q2,4.917397
14085,Tamazula de Gordiano,SE41942,2023-04-01,2023-Q2,16.847536
14086,Tapalpa,SE41943,2023-04-01,2023-Q2,4.752366
14087,Tecalitlán,SE41944,2023-04-01,2023-Q2,1.242192
14089,Techaluta de Montenegro,SE41945,2023-04-01,2023-Q2,0.060832
14088,Tecolotlán,SE41946,2023-04-01,2023-Q2,10.364919
14090,Tenamaxtlán,SE41947,2023-04-01,2023-Q2,5.619899
14091,Teocaltiche,SE41948,2023-04-01,2023-Q2,17.340067
14092,Teocuitatlán de Corona,SE41949,2023-04-01,2023-Q2,2.162223
14093,Tepatitlán de Morelos,SE41950,2023-04-01,2023-Q2,44.694809
14094,Tequila,SE41951,2023-04-01,2023-Q2,8.480156
14095,Teuchitlán,SE41952,2023-04-01,2023-Q2,0.507783
14096,Tizapán el Alto,SE41953,2023-04-01,2023-Q2,21.467155
14097,Tlajomulco de Zúñiga,SE41954,2023-04-01,2023-Q2,24.304194
14098,San Pedro Tlaquepaque,SE41955,2023-04-01,2023-Q2,40.243936
14099,Tolimán,SE41956,2023-04-01,2023-Q2,2.062298
14100,Tomatlán,SE41957,2023-04-01,2023-Q2,4.49486
14101,Tonalá,SE41958,2023-04-01,2023-Q2,40.192912
14102,Tonaya,SE41959,2023-04-01,2023-Q2,1.660554
14103,Tonila,SE41960,2023-04-01,2023-Q2,0.048658
14104,Totatiche,SE41961,2023-04-01,2023-Q2,0.262306
14105,Tototlán,SE41962,2023-04-01,2023-Q2,12.048167
14106,Tuxcacuesco,SE41963,2023-04-01,2023-Q2,0.217734
14107,Tuxcueca,SE41964,2023-04-01,2023-Q2,0.099438
14108,Tuxpan,SE41965,2023-04-01,2023-Q2,5.456737
14109,Unión de San Antonio,SE41966,2023-04-01,2023-Q2,2.405585
14110,Unión de Tula,SE41967,2023-04-01,2023-Q2,18.287518
14111,Valle de Guadalupe,SE41968,2023-04-01,2023-Q2,1.911007
14112,Valle de Juárez,SE41969,2023-04-01,2023-Q2,0.091307
14114,Villa Corona,SE41970,2023-04-01,2023-Q2,2.113256
14115,Villa Guerrero,SE41971,2023-04-01,2023-Q2,0.589883
14116,Villa Hidalgo,SE41972,2023-04-01,2023-Q2,17.64301
14068,Villa Purificación,SE41973,2023-04-01,2023-Q2,6.812297
14118,Yahualica de González Gallo,SE41974,2023-04-01,2023-Q2,6.278604
14119,Zacoalco de Torres,SE41975,2023-04-01,2023-Q2,19.578847
14120,Zapopan,SE41976,2023-04-01,2023-Q2,101.886246
14121,Zapotiltic,SE41977,2023-04-01,2023-Q2,8.086224
14122,Zapotitlán de Vadillo,SE41978,2023-04-01,2023-Q2,0.778302
14123,Zapotlán del Rey,SE41979,2023-04-01,2023-Q2,0.187184
14023,Zapotlán el Grande,SE41980,2023-04-01,2023-Q2,21.540271
14124,Zapotlanejo,SE41981,2023-04-01,2023-Q2,33.714035
14001,Acatic,SE41857,2023-07-01,2023-Q3,4.89549
14002,Acatlán de Juárez,SE41858,2023-07-01,2023-Q3,7.65872
14003,Ahualulco de Mercado,SE41859,2023-07-01,2023-Q3,10.540542
14004,Amacueca,SE41860,2023-07-01,2023-Q3,0.000165
14005,Amatitán,SE41861,2023-07-01,2023-Q3,4.157182
14006,Ameca,SE41862,2023-07-01,2023-Q3,33.460893
14008,Arandas,SE41863,2023-07-01,2023-Q3,26.819825
14010,Atemajac de Brizuela,SE41864,2023-07-01,2023-Q3,0.744719
14011,Atengo,SE41865,2023-07-01,2023-Q3,0.068141
14012,Atenguillo,SE41866,2023-07-01,2023-Q3,2.170626
14013,Atotonilco el Alto,SE41867,2023-07-01,2023-Q3,19.387885
14014,Atoyac,SE41868,2023-07-01,2023-Q3,0.470317
14015,Autlán de Navarro,SE41869,2023-07-01,2023-Q3,18.701186
14016,Ayotlán,SE41870,2023-07-01,2023-Q3,12.303554
14017,Ayutla,SE41871,2023-07-01,2023-Q3,3.470125
14019,Bolaños,SE41872,2023-07-01,2023-Q3,0.505862
14020,Cabo Corrientes,SE41873,2023-07-01,2023-Q3,1.470815
14117,Cañadas de Obregón,SE41874,2023-07-01,2023-Q3,0.206597
14021,Casimiro Castillo,SE41875,2023-07-01,2023-Q3,13.42543
14030,Chapala,SE41876,2023-07-01,2023-Q3,12.855192
14031,Chimaltitán,SE41877,2023-07-01,2023-Q3,0.0
14032,Chiquilistlán,SE41878,2023-07-01,2023-Q3,0.704021
14022,Cihuatlán,SE41879,2023-07-01,2023-Q3,11.109351
14024,Cocula,SE41880,2023-07-01,2023-Q3,16.850799
14025,Colotlán,SE41881,2023-07-01,2023-Q3,11.993693
14026,Concepción de Buenos Aires,SE41882,2023-07-01,2023-Q3,1.494706
14027,Cuautitlán de García Barragán,SE41883,2023-07-01,2023-Q3,0.513661
14028,Cuautla,SE41884,2023-07-01,2023-Q3,1.983784
14029,Cuquío,SE41885,2023-07-01,2023-Q3,10.049376
14033,Degollado,SE41886,2023-07-01,2023-Q3,26.031856
14034,Ejutla,SE41887,2023-07-01,2023-Q3,0.814896
14009,El Arenal,SE41888,2023-07-01,2023-Q3,2.577219
14037,El Grullo,SE41889,2023-07-01,2023-Q3,20.288184
14054,El Limón,SE41890,2023-07-01,2023-Q3,0.317619
14070,El Salto,SE41891,2023-07-01,2023-Q3,15.077377
14035,Encarnación de Díaz,SE41892,2023-07-01,2023-Q3,19.098372
14036,Etzatlán,SE41893,2023-07-01,2023-Q3,5.049218
14079,Gómez Farías,SE41894,2023-07-01,2023-Q3,3.874534
14038,Guachinango,SE41895,2023-07-01,2023-Q3,1.581801
14039,Guadalajara,SE41896,2023-07-01,2023-Q3,167.718051
14040,Hostotipaquillo,SE41897,2023-07-01,2023-Q3,0.002366
14041,Huejúcar,SE41898,2023-07-01,2023-Q3,4.305135
14042,Huejuquilla el Alto,SE41899,2023-07-01,2023-Q3,5.0027
14044,Ixtlahuacán de los Membrillos,SE41900,2023-07-01,2023-Q3,3.236351
14045,Ixtlahuacán del Río,SE41901,2023-07-01,2023-Q3,7.291189
14046,Jalostotitlán,SE41902,2023-07-01,2023-Q3,15.872427
14047,Jamay,SE41903,2023-07-01,2023-Q3,5.454553
14048,Jesús María,SE41904,2023-07-01,2023-Q3,7.633369
14049,Jilotlán de los Dolores,SE41905,2023-07-01,2023-Q3,0.960239
14050,Jocotepec,SE41906,2023-07-01,2023-Q3,15.327977
14051,Juanacatlán,SE41907,2023-07-01,2023-Q3,0.870098
14052,Juchitlán,SE41908,2023-07-01,2023-Q3,1.79449
14018,La Barca,SE41909,2023-07-01,2023-Q3,28.755293
14043,La Huerta,SE41910,2023-07-01,2023-Q3,9.170296
14057,La Manzanilla de la Paz,SE41911,2023-07-01,2023-Q3,1.403683
14053,Lagos de Moreno,SE41912,2023-07-01,2023-Q3,35.706182
14055,Magdalena,SE41913,2023-07-01,2023-Q3,11.140957
14058,Mascota,SE41914,2023-07-01,2023-Q3,8.725412
14059,Mazamitla,SE41915,2023-07-01,2023-Q3,4.562079
14060,Mexticacán,SE41916,2023-07-01,2023-Q3,1.674514
14061,Mezquitic,SE41917,2023-07-01,2023-Q3,1.742016
14062,Mixtlán,SE41918,2023-07-01,2023-Q3,1.810151
14063,Ocotlán,SE41919,2023-07-01,2023-Q3,19.930998
14064,Ojuelos de Jalisco,SE41920,2023-07-01,2023-Q3,39.026742
14065,Pihuamo,SE41921,2023-07-01,2023-Q3,3.191449
14066,Poncitlán,SE41922,2023-07-01,2023-Q3,13.403221
14067,Puerto Vallarta,SE41923,2023-07-01,2023-Q3,38.25525
14069,Quitupan,SE41924,2023-07-01,2023-Q3,1.846847
14071,San Cristóbal de la Barranca,SE41925,2023-07-01,2023-Q3,0.009104
14072,San Diego de Alejandría,SE41926,2023-07-01,2023-Q3,0.843712
14113,San Gabriel,SE41927,2023-07-01,2023-Q3,2.992766
14073,San Juan de los Lagos,SE41929,2023-07-01,2023-Q3,14.499609
14007,San Juanito de Escobedo,SE41930,2023-07-01,2023-Q3,0.393106
14074,San Julián,SE41931,2023-07-01,2023-Q3,15.283013
14075,San Marcos,SE41932,2023-07-01,2023-Q3,0.087245
14076,San Martín de Bolaños,SE41933,2023-07-01,2023-Q3,0.478757
14077,San Martín Hidalgo,SE41934,2023-07-01,2023-Q3,7.827099
14078,San Miguel el Alto,SE41935,2023-07-01,2023-Q3,17.838594
14080,San Sebastián del Oeste,SE41936,2023-07-01,2023-Q3,0.560901
14081,Santa María de los Ángeles,SE41937,2023-07-01,2023-Q3,0.0
14056,Santa María del Oro,SE41938,2023-07-01,2023-Q3,0.001348
14082,Sayula,SE41939,2023-07-01,2023-Q3,8.735111
14083,Tala,SE41940,2023-07-01,2023-Q3,15.061269
14084,Talpa de Allende,SE41941,2023-07-01,2023-Q3,5.362557
14085,Tamazula de Gordiano,SE41942,2023-07-01,2023-Q3,16.110692
14086,Tapalpa,SE41943,2023-07-01,2023-Q3,5.763128
14087,Tecalitlán,SE41944,2023-07-01,2023-Q3,1.111378
14089,Techaluta de Montenegro,SE41945,2023-07-01,2023-Q3,0.069914
14088,Tecolotlán,SE41946,2023-07-01,2023-Q3,10.501885
14090,Tenamaxtlán,SE41947,2023-07-01,2023-Q3,5.795877
14091,Teocaltiche,SE41948,2023-07-01,2023-Q3,17.401203
14092,Teocuitatlán de Corona,SE41949,2023-07-01,2023-Q3,2.118061
14093,Tepatitlán de Morelos,SE41950,2023-07-01,2023-Q3,45.175955
14094,Tequila,SE41951,2023-07-01,2023-Q3,8.660365
14095,Teuchitlán,SE41952,2023-07-01,2023-Q3,0.442947
14096,Tizapán el Alto,SE41953,2023-07-01,2023-Q3,21.815829
14097,Tlajomulco de Zúñiga,SE41954,2023-07-01,2023-Q3,24.443238
14098,San Pedro Tlaquepaque,SE41955,2023-07-01,2023-Q3,41.000516
14099,Tolimán,SE41956,2023-07-01,2023-Q3,1.700214
14100,Tomatlán,SE41957,2023-07-01,2023-Q3,4.414845
14101,Tonalá,SE41958,2023-07-01,2023-Q3,39.278843
14102,Tonaya,SE41959,2023-07-01,2023-Q3,1.500106
14103,Tonila,SE41960,2023-07-01,2023-Q3,0.045073
14104,Totatiche,SE41961,2023-07-01,2023-Q3,0.293652
14105,Tototlán,SE41962,2023-07-01,2023-Q3,11.128182
14106,Tuxcacuesco,SE41963,2023-07-01,2023-Q3,0.359192
14107,Tuxcueca,SE41964,2023-07-01,2023-Q3,0.106823
14108,Tuxpan,SE41965,2023-07-01,2023-Q3,5.180259
14109,Unión de San Antonio,SE41966,2023-07-01,2023-Q3,2.511535
14110,Unión de Tula,SE41967,2023-07-01,2023-Q3,17.553355
14111,Valle de Guadalupe,SE41968,2023-07-01,2023-Q3,1.906974
14112,Valle de Juárez,SE41969,2023-07-01,2023-Q3,0.126982
14114,Villa Corona,SE41970,2023-07-01,2023-Q3,2.277019
14115,Villa Guerrero,SE41971,2023-07-01,2023-Q3,0.670592
14116,Villa Hidalgo,SE41972,2023-07-01,2023-Q3,18.340864
14068,Villa Purificación,SE41973,2023-07-01,2023-Q3,5.727842
14118,Yahualica de González Gallo,SE41974,2023-07-01,2023-Q3,6.96692
14119,Zacoalco de Torres,SE41975,2023-07-01,2023-Q3,18.940733
14120,Zapopan,SE41976,2023-07-01,2023-Q3,100.915783
14121,Zapotiltic,SE41977,2023-07-01,2023-Q3,7.934127
14122,Zapotitlán de Vadillo,SE41978,2023-07-01,2023-Q3,0.682061
14123,Zapotlán del Rey,SE41979,2023-07-01,2023-Q3,0.022859
14023,Zapotlán el Grande,SE41980,2023-07-01,2023-Q3,20.503994
14124,Zapotlanejo,SE41981,2023-07-01,2023-Q3,33.052392
14001,Acatic,SE41857,2023-10-01,2023-Q4,6.79283
14002,Acatlán de Juárez,SE41858,2023-10-01,2023-Q4,7.649989
14003,Ahualulco de Mercado,SE41859,2023-10-01,2023-Q4,10.161718
14004,Amacueca,SE41860,2023-10-01,2023-Q4,0.000452
14005,Amatitán,SE41861,2023-10-01,2023-Q4,3.974763
14006,Ameca,SE41862,2023-10-01,2023-Q4,33.40837
14008,Arandas,SE41863,2023-10-01,2023-Q4,24.416049
14010,Atemajac de Brizuela,SE41864,2023-10-01,2023-Q4,0.620332
14011,Atengo,SE41865,2023-10-01,2023-Q4,0.059191
14012,Atenguillo,SE41866,2023-10-01,2023-Q4,2.422773
14013,Atotonilco el Alto,SE41867,2023-10-01,2023-Q4,18.994208
14014,Atoyac,SE41868,2023-10-01,2023-Q4,0.363556
14015,Autlán de Navarro,SE41869,2023-10-01,2023-Q4,18.235735
14016,Ayotlán,SE41870,2023-10-01,2023-Q4,11.611599
14017,Ayutla,SE41871,2023-10-01,2023-Q4,3.310959
14019,Bolaños,SE41872,2023-10-01,2023-Q4,0.433225
14020,Cabo Corrientes,SE41873,2023-10-01,2023-Q4,1.542459
14117,Cañadas de Obregón,SE41874,2023-10-01,2023-Q4,0.266091
14021,Casimiro Castillo,SE41875,2023-10-01,2023-Q4,13.026991
14030,Chapala,SE41876,2023-10-01,2023-Q4,12.382243
14031,Chimaltitán,SE41877,2023-10-01,2023-Q4,0.0
14032,Chiquilistlán,SE41878,2023-10-01,2023-Q4,0.465878
14022,Cihuatlán,SE41879,2023-10-01,2023-Q4,11.087369
14024,Cocula,SE41880,2023-10-01,2023-Q4,17.875577
14025,Colotlán,SE41881,2023-10-01,2023-Q4,11.242463
14026,Concepción de Buenos Aires,SE41882,2023-10-01,2023-Q4,1.374866
14027,Cuautitlán de García Barragán,SE41883,2023-10-01,2023-Q4,0.490733
14028,Cuautla,SE41884,2023-10-01,2023-Q4,1.539563
14029,Cuquío,SE41885,2023-10-01,2023-Q4,8.731515
14033,Degollado,SE41886,2023-10-01,2023-Q4,24.778816
14034,Ejutla,SE41887,2023-10-01,2023-Q4,0.869012
