cve_municipio,municipio,fecha,remesas_musd_mensual
14012,Atenguillo,2017-03-01,0.6332981854
14012,Atenguillo,2017-04-01,0.6060564753
14012,Atenguillo,2017-05-01,0.6464346035
14012,Atenguillo,2017-06-01,0.6272889212
14012,Atenguillo,2017-07-01,0.606607511
14012,Atenguillo,2017-08-01,0.6086827387
14012,Atenguillo,2017-09-01,0.5917337503
14012,Atenguillo,2017-10-01,0.7301137432
14012,Atenguillo,2017-11-01,0.6772245027
14012,Atenguillo,2017-12-01,0.7237327542
14012,Atenguillo,2018-01-01,0.5939064304
14012,Atenguillo,2018-02-01,0.5917249811
14012,Atenguillo,2018-03-01,0.6498145885
14012,Atenguillo,2018-04-01,0.7078465002
14012,Atenguillo,2018-05-01,0.7629389508
14012,Atenguillo,2018-06-01,0.7618945491
14012,Atenguillo,2018-07-01,0.6302236715
14012,Atenguillo,2018-08-01,0.6343312939
14012,Atenguillo,2018-09-01,0.6124760346
14012,Atenguillo,2018-10-01,0.779198471
14012,Atenguillo,2018-11-01,0.764604065
14012,Atenguillo,2018-12-01,0.7667014641
14012,Atenguillo,2019-01-01,0.6313059906
14012,Atenguillo,2019-02-01,0.6285085755
14012,Atenguillo,2019-03-01,0.6989254339
14012,Atenguillo,2019-04-01,0.6960050024
14012,Atenguillo,2019-05-01,0.7453245626
14012,Atenguillo,2019-06-01,0.732873435
14012,Atenguillo,2019-07-01,0.7814999324
14012,Atenguillo,2019-08-01,0.7968888281
14012,Atenguillo,2019-09-01,0.7564182395
14012,Atenguillo,2019-10-01,0.8950752997
14012,Atenguillo,2019-11-01,0.86441218
14012,Atenguillo,2019-12-01,0.8897395203
14012,Atenguillo,2020-01-01,0.8893960679
14012,Atenguillo,2020-02-01,0.906199803
14012,Atenguillo,2020-03-01,1.0841561291
14012,Atenguillo,2020-04-01,0.8511619939
14012,Atenguillo,2020-05-01,0.9252221593
14012,Atenguillo,2020-06-01,0.9369828468
14012,Atenguillo,2020-07-01,0.831081612
14012,Atenguillo,2020-08-01,0.8343950097
14012,Atenguillo,2020-09-01,0.8370003783
14012,Atenguillo,2020-10-01,0.8102478986
14012,Atenguillo,2020-11-01,0.7806720534
14012,Atenguillo,2020-12-01,0.815807048
14012,Atenguillo,2021-01-01,0.7170222336
14012,Atenguillo,2021-02-01,0.6999755266
14012,Atenguillo,2021-03-01,0.8338772399
14012,Atenguillo,2021-04-01,0.8369930707
14012,Atenguillo,2021-05-01,0.9044829024
14012,Atenguillo,2021-06-01,0.8949470269
14012,Atenguillo,2021-07-01,0.8464891028
14012,Atenguillo,2021-08-01,0.8677415481
14012,Atenguillo,2021-09-01,0.8226163491
14012,Atenguillo,2021-10-01,1.0959482777
14012,Atenguillo,2021-11-01,1.0741247658
14012,Atenguillo,2021-12-01,1.0845189565
14012,Atenguillo,2022-01-01,0.8022836738
14012,Atenguillo,2022-02-01,0.8014093193
14012,Atenguillo,2022-03-01,0.905195007
14012,Atenguillo,2022-04-01,0.9117036947
14012,Atenguillo,2022-05-01,0.9679409277
14012,Atenguillo,2022-06-01,0.9648293776
14012,Atenguillo,2022-07-01,0.9660386116
14012,Atenguillo,2022-08-01,0.9418416966
14012,Atenguillo,2022-09-01,0.9310396918
14012,Atenguillo,2022-10-01,0.912135367
14012,Atenguillo,2022-11-01,0.8391677474
14012,Atenguillo,2022-12-01,0.9087528856
14012,Atenguillo,2023-01-01,0.7672436941
14012,Atenguillo,2023-02-01,0.7555063171
14012,Atenguillo,2023-03-01,0.8671899887
14012,Atenguillo,2023-04-01,0.7024887287
14012,Atenguillo,2023-05-01,0.7911029306
14012,Atenguillo,2023-06-01,0.7790013407
14012,Atenguillo,2023-07-01,0.7302602491
14012,Atenguillo,2023-08-01,0.7169846196
14012,Atenguillo,2023-09-01,0.7233811313
14012,Atenguillo,2023-10-01,0.8616977136
14012,Atenguillo,2023-11-01,0.7418663181
14012,Atenguillo,2023-12-01,0.8192089683
14012,Atenguillo,2024-01-01,0.6842601657
14012,Atenguillo,2024-02-01,0.6738785043
14012,Atenguillo,2024-03-01,0.7427163301
14012,Atenguillo,2024-04-01,0.8653918658
14012,Atenguillo,2024-05-01,0.8917834084
14012,Atenguillo,2024-06-01,0.9697627257
14012,Atenguillo,2024-07-01,0.8864491277
14012,Atenguillo,2024-08-01,0.9512621363
14012,Atenguillo,2024-09-01,0.855412736
14012,Atenguillo,2024-10-01,0.9201571047
14012,Atenguillo,2024-11-01,0.8807776182
14012,Atenguillo,2024-12-01,0.8529372771
14013,Atotonilco el Alto,2013-01-01,1.6836319608
14013,Atotonilco el Alto,2013-02-01,1.83978666
14013,Atotonilco el Alto,2013-03-01,2.1149573792
14013,Atotonilco el Alto,2013-04-01,2.4980423587
14013,Atotonilco el Alto,2013-05-01,2.6620514421
14013,Atotonilco el Alto,2013-06-01,2.5216461992
14013,Atotonilco el Alto,2013-07-01,2.2763923068
14013,Atotonilco el Alto,2013-08-01,2.3739942491
14013,Atotonilco el Alto,2013-09-01,2.2058644441
14013,Atotonilco el Alto,2013-10-01,2.360094209
14013,Atotonilco el Alto,2013-11-01,2.137140277
14013,Atotonilco el Alto,2013-12-01,2.2965975139
14013,Atotonilco el Alto,2014-01-01,2.1870550598
14013,Atotonilco el Alto,2014-02-01,2.2933250257
14013,Atotonilco el Alto,2014-03-01,2.7899729145
14013,Atotonilco el Alto,2014-04-01,2.4923526482
14013,Atotonilco el Alto,2014-05-01,2.7138064176
14013,Atotonilco el Alto,2014-06-01,2.5358159342
14013,Atotonilco el Alto,2014-07-01,2.3299714732
14013,Atotonilco el Alto,2014-08-01,2.3356861629
14013,Atotonilco el Alto,2014-09-01,2.2905203639
14013,Atotonilco el Alto,2014-10-01,2.8464349543
14013,Atotonilco el Alto,2014-11-01,2.5099059238
14013,Atotonilco el Alto,2014-12-01,3.1050591219
14013,Atotonilco el Alto,2015-01-01,2.49607537
14013,Atotonilco el Alto,2015-02-01,2.7801817757
14013,Atotonilco el Alto,2015-03-01,3.2932418543
14013,Atotonilco el Alto,2015-04-01,2.5183961749
14013,Atotonilco el Alto,2015-05-01,2.7623532491
14013,Atotonilco el Alto,2015-06-01,2.706978576
14013,Atotonilco el Alto,2015-07-01,3.1740100245
14013,Atotonilco el Alto,2015-08-01,3.2063205404
14013,Atotonilco el Alto,2015-09-01,2.9367814351
14013,Atotonilco el Alto,2015-10-01,2.8616267651
14013,Atotonilco el Alto,2015-11-01,2.6218514911
14013,Atotonilco el Alto,2015-12-01,3.0063417439
14013,Atotonilco el Alto,2016-01-01,3.0677896523
14013,Atotonilco el Alto,2016-02-01,3.2615759849
14013,Atotonilco el Alto,2016-03-01,3.4021943628
14013,Atotonilco el Alto,2016-04-01,3.2712084184
14013,Atotonilco el Alto,2016-05-01,3.6735362288
14013,Atotonilco el Alto,2016-06-01,3.4593413528
14013,Atotonilco el Alto,2016-07-01,3.1961399196
14013,Atotonilco el Alto,2016-08-01,3.2086572582
14013,Atotonilco el Alto,2016-09-01,3.3615658222
14013,Atotonilco el Alto,2016-10-01,3.0446170859
14013,Atotonilco el Alto,2016-11-01,3.2589535071
14013,Atotonilco el Alto,2016-12-01,3.204196407
14013,Atotonilco el Alto,2017-01-01,3.1934535178
14013,Atotonilco el Alto,2017-02-01,3.1919490791
14013,Atotonilco el Alto,2017-03-01,3.8086394031
14013,Atotonilco el Alto,2017-04-01,3.5089969168
14013,Atotonilco el Alto,2017-05-01,3.8946829193
14013,Atotonilco el Alto,2017-06-01,3.7069521639
14013,Atotonilco el Alto,2017-07-01,3.5389958641
14013,Atotonilco el Alto,2017-08-01,3.5542023008
14013,Atotonilco el Alto,2017-09-01,3.3961638352
14013,Atotonilco el Alto,2017-10-01,4.0079677787
14013,Atotonilco el Alto,2017-11-01,3.506490352
14013,Atotonilco el Alto,2017-12-01,3.9522318693
14013,Atotonilco el Alto,2018-01-01,3.3530039575
14013,Atotonilco el Alto,2018-02-01,3.333337201
14013,Atotonilco el Alto,2018-03-01,3.8936768416
14013,Atotonilco el Alto,2018-04-01,4.2536881969
14013,Atotonilco el Alto,2018-05-01,4.7851513945
14013,Atotonilco el Alto,2018-06-01,4.7650264086
14013,Atotonilco el Alto,2018-07-01,3.8802469226
14013,Atotonilco el Alto,2018-08-01,3.9093366921
14013,Atotonilco el Alto,2018-09-01,3.7035653853
14013,Atotonilco el Alto,2018-10-01,4.2754879229
14013,Atotonilco el Alto,2018-11-01,4.1393668657
14013,Atotonilco el Alto,2018-12-01,4.1614132113
14013,Atotonilco el Alto,2019-01-01,3.6328808557
14013,Atotonilco el Alto,2019-02-01,3.6080532411
14013,Atotonilco el Alto,2019-03-01,4.2803499032
14013,Atotonilco el Alto,2019-04-01,4.2079178809
14013,Atotonilco el Alto,2019-05-01,4.6785239716
14013,Atotonilco el Alto,2019-06-01,4.5603991475
14013,Atotonilco el Alto,2019-07-01,4.7048972014
14013,Atotonilco el Alto,2019-08-01,4.8529153174
14013,Atotonilco el Alto,2019-09-01,4.4661434812
14013,Atotonilco el Alto,2019-10-01,4.5406915055
14013,Atotonilco el Alto,2019-11-01,4.2480252411
14013,Atotonilco el Alto,2019-12-01,4.5088242534
14013,Atotonilco el Alto,2020-01-01,4.783669948
14013,Atotonilco el Alto,2020-02-01,4.9628779817
14013,Atotonilco el Alto,2020-03-01,6.6587460703
14013,Atotonilco el Alto,2020-04-01,4.9044717163
14013,Atotonilco el Alto,2020-05-01,5.6063323551
14013,Atotonilco el Alto,2020-06-01,5.6944019286
14013,Atotonilco el Alto,2020-07-01,4.4805653987
14013,Atotonilco el Alto,2020-08-01,4.4883219737
14013,Atotonilco el Alto,2020-09-01,4.5289066276
14013,Atotonilco el Alto,2020-10-01,5.3895543122
14013,Atotonilco el Alto,2020-11-01,5.1232969621
14013,Atotonilco el Alto,2020-12-01,5.4742537257
14013,Atotonilco el Alto,2021-01-01,5.7516933132
14013,Atotonilco el Alto,2021-02-01,5.6035307917
14013,Atotonilco el Alto,2021-03-01,6.884382895
14013,Atotonilco el Alto,2021-04-01,6.7776316549
14013,Atotonilco el Alto,2021-05-01,7.4230453183
14013,Atotonilco el Alto,2021-06-01,7.3164880268
14013,Atotonilco el Alto,2021-07-01,6.5595786494
14013,Atotonilco el Alto,2021-08-01,6.7474486485
14013,Atotonilco el Alto,2021-09-01,6.3223727021
14013,Atotonilco el Alto,2021-10-01,7.1810035186
14013,Atotonilco el Alto,2021-11-01,6.9790900049
14013,Atotonilco el Alto,2021-12-01,7.0841894765
14013,Atotonilco el Alto,2022-01-01,6.3103942001
14013,Atotonilco el Alto,2022-02-01,6.3074869227
14013,Atotonilco el Alto,2022-03-01,7.2917678771
14013,Atotonilco el Alto,2022-04-01,6.9424160714
14013,Atotonilco el Alto,2022-05-01,7.4717154146
14013,Atotonilco el Alto,2022-06-01,7.424248514
14013,Atotonilco el Alto,2022-07-01,6.7898597452
14013,Atotonilco el Alto,2022-08-01,6.5409233009
14013,Atotonilco el Alto,2022-09-01,6.4337239539
14013,Atotonilco el Alto,2022-10-01,6.6670036354
14013,Atotonilco el Alto,2022-11-01,5.9661754646
14013,Atotonilco el Alto,2022-12-01,6.6445059001
14013,Atotonilco el Alto,2023-01-01,6.1105945571
14013,Atotonilco el Alto,2023-02-01,6.01137324
14013,Atotonilco el Alto,2023-03-01,7.066367203
14013,Atotonilco el Alto,2023-04-01,6.1921461148
14013,Atotonilco el Alto,2023-05-01,7.0261633405
14013,Atotonilco el Alto,2023-06-01,6.9007315447
14013,Atotonilco el Alto,2023-07-01,6.5323280516
14013,Atotonilco el Alto,2023-08-01,6.3959833512
14013,Atotonilco el Alto,2023-09-01,6.4595735972
14013,Atotonilco el Alto,2023-10-01,6.8461767602
14013,Atotonilco el Alto,2023-11-01,5.7033753553
14013,Atotonilco el Alto,2023-12-01,6.4446558845
14013,Atotonilco el Alto,2024-01-01,5.3703278473
14013,Atotonilco el Alto,2024-02-01,5.2730830635
14013,Atotonilco el Alto,2024-03-01,5.9355940891
14013,Atotonilco el Alto,2024-04-01,6.6698415699
14013,Atotonilco el Alto,2024-05-01,6.9265627051
14013,Atotonilco el Alto,2024-06-01,7.671788725
14013,Atotonilco el Alto,2024-07-01,6.8806987907
14013,Atotonilco el Alto,2024-08-01,7.5001449666
14013,Atotonilco el Alto,2024-09-01,6.5922412427
14013,Atotonilco el Alto,2024-10-01,7.4798605249
14013,Atotonilco el Alto,2024-11-01,7.1117876933
14013,Atotonilco el Alto,2024-12-01,6.8471487818
14014,Atoyac,2013-01-01,0.2564924687
14014,Atoyac,2013-02-01,0.2526464576
14014,Atoyac,2013-03-01,0.2464650737
14014,Atoyac,2013-04-01,0.352034645
14014,Atoyac,2013-05-01,0.3483967034
14014,Atoyac,2013-06-01,0.3515636515
14014,Atoyac,2013-07-01,0.3153010056
14014,Atoyac,2013-08-01,0.3130307834
14014,Atoyac,2013-09-01,0.3168922111
14014,Atoyac,2013-10-01,0.273191181
14014,Atoyac,2013-11-01,0.2783069413
14014,Atoyac,2013-12-01,0.2747388776
14014,Atoyac,2014-01-01,0.3772813827
14014,Atoyac,2014-02-01,0.3749262592
14014,Atoyac,2014-03-01,0.3635223581
14014,Atoyac,2014-04-01,0.3967455233
14014,Atoyac,2014-05-01,0.3916235061
14014,Atoyac,2014-06-01,0.3956189706
14014,Atoyac,2014-07-01,0.3693678803
14014,Atoyac,2014-08-01,0.3691733914
14014,Atoyac,2014-09-01,0.3704097283
14014,Atoyac,2014-10-01,0.4374798495
14014,Atoyac,2014-11-01,0.4453731234
14014,Atoyac,2014-12-01,0.431866027
14014,Atoyac,2015-01-01,0.4639966308
14014,Atoyac,2015-02-01,0.4575848014
14014,Atoyac,2015-03-01,0.4456645677
14014,Atoyac,2015-04-01,0.5046528827
14014,Atoyac,2015-05-01,0.4988798572
14014,Atoyac,2015-06-01,0.5003012601
14014,Atoyac,2015-07-01,0.5412607767
14014,Atoyac,2015-08-01,0.5406826996
14014,Atoyac,2015-09-01,0.5467875237
14014,Atoyac,2015-10-01,0.5053248062
14014,Atoyac,2015-11-01,0.5107503129
14014,Atoyac,2015-12-01,0.5021498809
14014,Atoyac,2016-01-01,0.5687616131
14014,Atoyac,2016-02-01,0.5645164959
14014,Atoyac,2016-03-01,0.561261891
14014,Atoyac,2016-04-01,0.6988806164
14014,Atoyac,2016-05-01,0.6896439306
14014,Atoyac,2016-06-01,0.694449453
14014,Atoyac,2016-07-01,0.6018728798
14014,Atoyac,2016-08-01,0.6015008742
14014,Atoyac,2016-09-01,0.597959246
14014,Atoyac,2016-10-01,0.5463839501
14014,Atoyac,2016-11-01,0.5414434079
14014,Atoyac,2016-12-01,0.542804642
14014,Atoyac,2017-01-01,0.5422139763
14014,Atoyac,2017-02-01,0.5423599282
14014,Atoyac,2017-03-01,0.5282740955
14014,Atoyac,2017-04-01,0.5931579358
14014,Atoyac,2017-05-01,0.5843432469
14014,Atoyac,2017-06-01,0.5885228174
14014,Atoyac,2017-07-01,0.5703596782
14014,Atoyac,2017-08-01,0.5699066487
14014,Atoyac,2017-09-01,0.5736066731
14014,Atoyac,2017-10-01,0.583247366
14014,Atoyac,2017-11-01,0.5947932753
14014,Atoyac,2017-12-01,0.5846403586
14014,Atoyac,2018-01-01,0.5722959105
14014,Atoyac,2018-02-01,0.5727721286
14014,Atoyac,2018-03-01,0.5600909608
14014,Atoyac,2018-04-01,0.6855319197
14014,Atoyac,2018-05-01,0.6735050418
14014,Atoyac,2018-06-01,0.6737330384
14014,Atoyac,2018-07-01,0.5922307788
14014,Atoyac,2018-08-01,0.5913340702
14014,Atoyac,2018-09-01,0.596105151
14014,Atoyac,2018-10-01,0.6092716161
14014,Atoyac,2018-11-01,0.6124576268
14014,Atoyac,2018-12-01,0.6119997571
14014,Atoyac,2019-01-01,0.5644036264
14014,Atoyac,2019-02-01,0.5650143121
14014,Atoyac,2019-03-01,0.5496420615
14014,Atoyac,2019-04-01,0.6607443818
14014,Atoyac,2019-05-01,0.6499777464
14014,Atoyac,2019-06-01,0.6526958718
14014,Atoyac,2019-07-01,0.692060676
14014,Atoyac,2019-08-01,0.6887012253
14014,Atoyac,2019-09-01,0.6975360987
14014,Atoyac,2019-10-01,0.5979594374
14014,Atoyac,2019-11-01,0.6046533055
14014,Atoyac,2019-12-01,0.5991242571
14014,Atoyac,2020-01-01,0.7507153763
14014,Atoyac,2020-02-01,0.7470470612
14014,Atoyac,2020-03-01,0.7081985625
14014,Atoyac,2020-04-01,0.7175155316
14014,Atoyac,2020-05-01,0.7013479342
14014,Atoyac,2020-06-01,0.6987805343
14014,Atoyac,2020-07-01,0.7015968047
14014,Atoyac,2020-08-01,0.7008734783
14014,Atoyac,2020-09-01,0.700304717
14014,Atoyac,2020-10-01,0.6652470233
14014,Atoyac,2020-11-01,0.6717035355
14014,Atoyac,2020-12-01,0.6640334412
14014,Atoyac,2021-01-01,0.6337865022
14014,Atoyac,2021-02-01,0.637507859
14014,Atoyac,2021-03-01,0.6082766388
14014,Atoyac,2021-04-01,0.850906275
14014,Atoyac,2021-05-01,0.8361730047
14014,Atoyac,2021-06-01,0.8382547203
14014,Atoyac,2021-07-01,0.9119743258
14014,Atoyac,2021-08-01,0.9073348414
14014,Atoyac,2021-09-01,0.9171858328
14014,Atoyac,2021-10-01,0.8448872628
14014,Atoyac,2021-11-01,0.849651413
14014,Atoyac,2021-12-01,0.8473823242
14014,Atoyac,2022-01-01,0.6976513451
14014,Atoyac,2022-02-01,0.6978422198
14014,Atoyac,2022-03-01,0.6751854351
14014,Atoyac,2022-04-01,0.7625787711
14014,Atoyac,2022-05-01,0.7503019832
14014,Atoyac,2022-06-01,0.7509812457
14014,Atoyac,2022-07-01,0.6980964463
14014,Atoyac,2022-08-01,0.7033787188
14014,Atoyac,2022-09-01,0.7057368349
14014,Atoyac,2022-10-01,0.5750948338
14014,Atoyac,2022-11-01,0.5910239246
14014,Atoyac,2022-12-01,0.5758332415
14014,Atoyac,2023-01-01,0.1393504401
14014,Atoyac,2023-02-01,0.1419127513
14014,Atoyac,2023-03-01,0.1175318086
14014,Atoyac,2023-04-01,0.1389502569
14014,Atoyac,2023-05-01,0.1196054615
14014,Atoyac,2023-06-01,0.1222472816
14014,Atoyac,2023-07-01,0.1553057157
14014,Atoyac,2023-08-01,0.1582038328
14014,Atoyac,2023-09-01,0.1568074515
14014,Atoyac,2023-10-01,0.1093736454
14014,Atoyac,2023-11-01,0.1355332651
14014,Atoyac,2023-12-01,0.1186490896
14014,Atoyac,2024-01-01,0.1054092783
14014,Atoyac,2024-02-01,0.1076756319
14014,Atoyac,2024-03-01,0.0926480898
14014,Atoyac,2024-04-01,0.1437856325
14014,Atoyac,2024-05-01,0.1380242649
14014,Atoyac,2024-06-01,0.1210011027
14014,Atoyac,2024-07-01,0.1562228518
14014,Atoyac,2024-08-01,0.1420739416
14014,Atoyac,2024-09-01,0.1629982065
14014,Atoyac,2024-10-01,0.1535113302
14014,Atoyac,2024-11-01,0.1621080122
14014,Atoyac,2024-12-01,0.1681856576
14015,Autlán de Navarro,2013-01-01,1.762657383
14015,Autlán de Navarro,2013-02-01,1.8840453945
14015,Autlán de Navarro,2013-03-01,2.1683722226
14015,Autlán de Navarro,2013-04-01,2.4173278229
14015,Autlán de Navarro,2013-05-01,2.5952798436
14015,Autlán de Navarro,2013-06-01,2.4242053335
14015,Autlán de Navarro,2013-07-01,2.1389225049
14015,Autlán de Navarro,2013-08-01,2.1901532213
14015,Autlán de Navarro,2013-09-01,2.0171142738
14015,Autlán de Navarro,2013-10-01,2.1392113895
14015,Autlán de Navarro,2013-11-01,1.9437396787
14015,Autlán de Navarro,2013-12-01,2.1480209318
14015,Autlán de Navarro,2014-01-01,2.025323798
14015,Autlán de Navarro,2014-02-01,2.152334874
14015,Autlán de Navarro,2014-03-01,2.582163328
14015,Autlán de Navarro,2014-04-01,2.2215437796
14015,Autlán de Navarro,2014-05-01,2.3483559268
14015,Autlán de Navarro,2014-06-01,2.0949692936
14015,Autlán de Navarro,2014-07-01,1.8716739297
14015,Autlán de Navarro,2014-08-01,1.847940611
14015,Autlán de Navarro,2014-09-01,1.8626094593
14015,Autlán de Navarro,2014-10-01,2.2080765768
14015,Autlán de Navarro,2014-11-01,1.9756398529
14015,Autlán de Navarro,2014-12-01,2.6366635703
14015,Autlán de Navarro,2015-01-01,2.03123629
14015,Autlán de Navarro,2015-02-01,2.3179498178
14015,Autlán de Navarro,2015-03-01,2.7073908921
14015,Autlán de Navarro,2015-04-01,2.0014910231
14015,Autlán de Navarro,2015-05-01,2.128525382
14015,Autlán de Navarro,2015-06-01,2.080925595
14015,Autlán de Navarro,2015-07-01,2.3533249901
14015,Autlán de Navarro,2015-08-01,2.4320836036
14015,Autlán de Navarro,2015-09-01,2.1806524063
14015,Autlán de Navarro,2015-10-01,2.1973390212
14015,Autlán de Navarro,2015-11-01,1.9806574011
14015,Autlán de Navarro,2015-12-01,2.4199475777
14015,Autlán de Navarro,2016-01-01,2.3039894325
14015,Autlán de Navarro,2016-02-01,2.5419181068
14015,Autlán de Navarro,2016-03-01,2.6474274606
14015,Autlán de Navarro,2016-04-01,2.4581711047
14015,Autlán de Navarro,2016-05-01,2.7853204974
14015,Autlán de Navarro,2016-06-01,2.5309463979
14015,Autlán de Navarro,2016-07-01,2.3689385308
14015,Autlán de Navarro,2016-08-01,2.3616573737
14015,Autlán de Navarro,2016-09-01,2.5274070955
14015,Autlán de Navarro,2016-10-01,2.389440047
14015,Autlán de Navarro,2016-11-01,2.6446657512
14015,Autlán de Navarro,2016-12-01,2.6567442018
14015,Autlán de Navarro,2017-01-01,2.5838152348
14015,Autlán de Navarro,2017-02-01,2.6261578267
14015,Autlán de Navarro,2017-03-01,3.2039839385
14015,Autlán de Navarro,2017-04-01,2.7989878403
14015,Autlán de Navarro,2017-05-01,3.1300264985
14015,Autlán de Navarro,2017-06-01,2.9319236612
14015,Autlán de Navarro,2017-07-01,2.981464835
14015,Autlán de Navarro,2017-08-01,3.0044292327
14015,Autlán de Navarro,2017-09-01,2.8742539323
14015,Autlán de Navarro,2017-10-01,3.3558188395
14015,Autlán de Navarro,2017-11-01,2.9310917481
14015,Autlán de Navarro,2017-12-01,3.4949724124
14015,Autlán de Navarro,2018-01-01,3.1988717944
14015,Autlán de Navarro,2018-02-01,3.2737585364
14015,Autlán de Navarro,2018-03-01,3.7728836692
14015,Autlán de Navarro,2018-04-01,3.6505302971
14015,Autlán de Navarro,2018-05-01,4.0726882616
14015,Autlán de Navarro,2018-06-01,4.0043154413
14015,Autlán de Navarro,2018-07-01,3.5482720223
14015,Autlán de Navarro,2018-08-01,3.5751146277
14015,Autlán de Navarro,2018-09-01,3.42821935
14015,Autlán de Navarro,2018-10-01,4.012224174
14015,Autlán de Navarro,2018-11-01,3.9541857035
14015,Autlán de Navarro,2018-12-01,4.0287691225
14015,Autlán de Navarro,2019-01-01,3.514065246
14015,Autlán de Navarro,2019-02-01,3.5044749987
14015,Autlán de Navarro,2019-03-01,4.1177667552
14015,Autlán de Navarro,2019-04-01,3.9377157422
14015,Autlán de Navarro,2019-05-01,4.3237587328
14015,Autlán de Navarro,2019-06-01,4.128110525
14015,Autlán de Navarro,2019-07-01,4.0483027783
14015,Autlán de Navarro,2019-08-01,4.1770687262
14015,Autlán de Navarro,2019-09-01,3.9300524955
14015,Autlán de Navarro,2019-10-01,4.4223999267
14015,Autlán de Navarro,2019-11-01,4.4139611107
14015,Autlán de Navarro,2019-12-01,5.0971459625
14015,Autlán de Navarro,2020-01-01,5.5795507094
14015,Autlán de Navarro,2020-02-01,6.080955754
14015,Autlán de Navarro,2020-03-01,7.6957285367
14015,Autlán de Navarro,2020-04-01,5.7761621942
14015,Autlán de Navarro,2020-05-01,6.2674714903
14015,Autlán de Navarro,2020-06-01,6.2350423155
14015,Autlán de Navarro,2020-07-01,5.9864742225
14015,Autlán de Navarro,2020-08-01,6.0013134218
14015,Autlán de Navarro,2020-09-01,6.2220153557
14015,Autlán de Navarro,2020-10-01,6.9054960564
14015,Autlán de Navarro,2020-11-01,6.7162720015
14015,Autlán de Navarro,2020-12-01,6.6825409422
14015,Autlán de Navarro,2021-01-01,5.0129536813
14015,Autlán de Navarro,2021-02-01,4.4453908203
14015,Autlán de Navarro,2021-03-01,5.6307354984
14015,Autlán de Navarro,2021-04-01,5.7104488877
14015,Autlán de Navarro,2021-05-01,6.3798424489
14015,Autlán de Navarro,2021-06-01,6.2054936633
14015,Autlán de Navarro,2021-07-01,5.9103983808
14015,Autlán de Navarro,2021-08-01,5.9821757539
14015,Autlán de Navarro,2021-09-01,5.4739118652
14015,Autlán de Navarro,2021-10-01,5.841099878
14015,Autlán de Navarro,2021-11-01,5.5987611874
14015,Autlán de Navarro,2021-12-01,5.7223179346
14015,Autlán de Navarro,2022-01-01,4.8171002018
14015,Autlán de Navarro,2022-02-01,4.8240489322
14015,Autlán de Navarro,2022-03-01,5.7160348661
14015,Autlán de Navarro,2022-04-01,5.5103682351
14015,Autlán de Navarro,2022-05-01,5.9359236051
14015,Autlán de Navarro,2022-06-01,5.8489761598
14015,Autlán de Navarro,2022-07-01,6.0034863575
14015,Autlán de Navarro,2022-08-01,5.7590128023
14015,Autlán de Navarro,2022-09-01,5.6821028402
14015,Autlán de Navarro,2022-10-01,6.1781456413
14015,Autlán de Navarro,2022-11-01,5.5916503042
14015,Autlán de Navarro,2022-12-01,6.4402340545
14015,Autlán de Navarro,2023-01-01,5.8086749666
14015,Autlán de Navarro,2023-02-01,5.8428077445
14015,Autlán de Navarro,2023-03-01,6.7998952889
14015,Autlán de Navarro,2023-04-01,6.1680255054
14015,Autlán de Navarro,2023-05-01,6.817063348
14015,Autlán de Navarro,2023-06-01,6.5558551466
14015,Autlán de Navarro,2023-07-01,6.3706697962
14015,Autlán de Navarro,2023-08-01,6.1473164113
14015,Autlán de Navarro,2023-09-01,6.1831997925
14015,Autlán de Navarro,2023-10-01,6.4568156365
14015,Autlán de Navarro,2023-11-01,5.418479041
14015,Autlán de Navarro,2023-12-01,6.3604403225
14015,Autlán de Navarro,2024-01-01,5.835465604
14015,Autlán de Navarro,2024-02-01,5.9149768904
14015,Autlán de Navarro,2024-03-01,6.4942745056
14015,Autlán de Navarro,2024-04-01,6.6216455381
14015,Autlán de Navarro,2024-05-01,6.7274344701
14015,Autlán de Navarro,2024-06-01,7.3860059918
14015,Autlán de Navarro,2024-07-01,6.5541365834
14015,Autlán de Navarro,2024-08-01,7.135395974
14015,Autlán de Navarro,2024-09-01,6.2443484426
14015,Autlán de Navarro,2024-10-01,6.7335292652
14015,Autlán de Navarro,2024-11-01,6.3976855662
14015,Autlán de Navarro,2024-12-01,6.2061131686
14016,Ayotlán,2013-01-01,0.7318936488
14016,Ayotlán,2013-02-01,0.8672303144
14016,Ayotlán,2013-03-01,1.0847460368
14016,Ayotlán,2013-04-01,0.8949804482
14016,Ayotlán,2013-05-01,1.02299539
14016,Ayotlán,2013-06-01,0.9115541618
14016,Ayotlán,2013-07-01,0.8442133968
14016,Ayotlán,2013-08-01,0.924099881
14016,Ayotlán,2013-09-01,0.7882207222
14016,Ayotlán,2013-10-01,0.8677421049
14016,Ayotlán,2013-11-01,0.6877244377
14016,Ayotlán,2013-12-01,0.8132804574
14016,Ayotlán,2014-01-01,0.7126559443
14016,Ayotlán,2014-02-01,0.7955300067
14016,Ayotlán,2014-03-01,1.1968200491
14016,Ayotlán,2014-04-01,0.964329026
14016,Ayotlán,2014-05-01,1.1445668649
14016,Ayotlán,2014-06-01,1.0039711091
14016,Ayotlán,2014-07-01,0.8945795286
14016,Ayotlán,2014-08-01,0.901423366
14016,Ayotlán,2014-09-01,0.8579181053
14016,Ayotlán,2014-10-01,1.1015307491
